"","BUS_STOP_N","BUS_ROOF_N","LOC_DESC","LONGITUDE","LATITUDE"
"3931","84199","NIL","OPP BLK 220 CP",103.93556011274,1.32549538236764
"3932","75571","NIL","BLK 637B",103.943361850502,1.36371325876811
"3933","75579","NIL","BLK 630B",103.943094858306,1.36364064961705
"3934","84141","B06A","OPP LION HOME FOR ELDERS",103.938163631864,1.32021950027475
"3935","75559","NIL","BLK 646B",103.943094605969,1.36651516298421
"3936","97311","B03","ZUELLIG PHARMA",103.972917580536,1.35253091254
"3937","67491","B06","OPP FERNVALE PRI SCH",103.874711189255,1.39088011553248
"3938","66079","B03","PUB RECREATION CLUB",103.867336660025,1.34330234516428
"3939","75551","NIL","BLK 641A",103.943539182042,1.36630218349123
"3940","11009","B04-TMNL","GHIM MOH TER",103.789294896622,1.31113640809789
"3941","54051","B07","BEF ANG MO KIO AVE 5",103.844643956584,1.3763414500189
"3942","99109","B03","OPP GOVT CHALETS",103.981790383105,1.39120889168837
"3943","63069","B28","BLK 25",103.891923885009,1.36632395150879
"3944","11319","B11","OPP HSE NO. 516",103.789566845967,1.32026365744486
"3945","09141","B01","BRITISH COUNCIL",103.821692672188,1.30543146182816
"3946","20179","B24","AFT TEBAN GDNS RD",103.739175479415,1.31997432060835
"3947","57019","B38","SPRINGLEAF NATURE PK",103.817330676746,1.40079045538851
"3948","84319","B05","BLK 428",103.927671527124,1.3298039769169
"3949","43539","B03","OPP BLK 140",103.743373977919,1.35143629302273
"3950","98011","B01","BLK 149A",103.962946811552,1.36223848768613
"3951","71059","B03","BEF KIM CHUAN RD",103.891987941392,1.34059638059612
"3952","93121","B01","OPP SEKOLAH INDONESIA",103.925050665685,1.31087753545288
"3953","82171","NIL","BEF MANGIS RD",103.903005007108,1.31381039843457
"3954","73049","B14","AIR FORCE SCH",103.899158019572,1.3506911280329
"3955","99189","B02","S'PORE AVIATION AC",103.989633709381,1.38835827728634
"3956","40179","B04","ENV BLDG",103.8367981366,1.31130202104335
"3957","59261","B05","BLK 174",103.831501473102,1.4375145167021
"3958","54221","B21","OPP ANG MO KIO PRI SCH",103.839644158653,1.3699558990597
"3959","52369","B10","BLK 237",103.852775577708,1.34007441640982
"3960","92119","B02","ROXY SQ",103.902727871101,1.30442816073449
"3961","32059","B28","OPP TRACK 11",103.701213312648,1.40900156005712
"3962","50249","B01","S'PORE KHALSA ASSN",103.856657958291,1.31732372996784
"3963","45439","B01","OPP BLK 661",103.751144613314,1.40122798183866
"3964","46111","B07","BLK 23",103.773788192578,1.44134759795541
"3965","46629","B05","THE WOODGROVE",103.780837824352,1.4294678874794
"3966","56049","B26","MEADOWS /@ PEIRCE",103.827692661169,1.37946043899817
"3967","16031","B21","OPP S'PORE SCIENCE PK II",103.778477085594,1.28805787198888
"3968","11441","B01","BLK 58",103.797499318801,1.29786021612686
"3969","44199","B02","BLK 171",103.766747596513,1.37893204261751
"3970","66111","B03","OPP GRACE WK",103.868227111739,1.35849517651901
"3971","76421","B03","OPP BLK 331",103.959941851244,1.35384793113985
"3972","97041","B05","BALLOTA PK CONDO",103.969401848123,1.35792186399161
"3973","85051","B07","AFT JLN CHEMPAKA KUNING",103.948837083972,1.32950854870767
"3974","61011","B03","BLK 103",103.869488135895,1.33354143297826
"3975","65089","B18","OPP BLK 296",103.905807936375,1.40130185907301
"3976","64201","B05","AFT HOUGANG AVE 3",103.894093099412,1.36173107830071
"3977","32031","B31","OPP AMA KENG RD",103.700789516174,1.40273400263419
"3978","64481","B04","BET BLKS 930/931",103.880949862351,1.37517867306335
"3979","83301","B02","AFT EAST COAST RD",103.908151979208,1.30886452465503
"3980","11069","B10","QUEENSWAY SEC SCH",103.801617115465,1.30261177447498
"3981","55289","B10","LP 94",103.82907434824,1.39837186709993
"3982","23181","B10","AFT KIAN TECK RD",103.694551835766,1.32792215784042
"3983","71029","B06","COMFORT TEST CTR",103.89504136206,1.33639385573195
"3984","43801","B01","REN CI /@ BT BATOK ST 52",103.751736172295,1.35519423032711
"3985","23099","B01","BEF FIRST LOK YANG RD",103.692912391675,1.32467634697725
"3986","71129","B05A","UBI STN EXIT A",103.899067048813,1.32971265973233
"3987","24511","B01","GUL CIRCLE STN EXIT A",103.660654414149,1.31932817266002
"3988","48141","B02","OPP MANDAI CREMATORIUM & COLUMBARIUM",103.809526670387,1.41556977416458
"3989","22191","B01A","SBST SOON LEE DEPOT",103.698380940859,1.33148916524834
"3990","42051","B43","KING ALBERT PK STN",103.782622602643,1.33602056674959
"3991","25329","B02","MAPLETREE LOGISTICS",103.656428426989,1.31784734468971
"3992","22179","B04","SECURA S'PORE",103.696682849815,1.33005992829835
"3993","28031","B03","BEF THE SYNERGY",103.750981863431,1.32793497070584
"3994","29109","B03","OPP PPL SHIPYARD",103.749560666753,1.29874127698518
"3995","43669","B02","BLK 406",103.746109841528,1.36549511219519
"3996","46301","B01","PROGEN BLDG",103.782782873185,1.44275556593076
"3997","26111","B01","TRU-MARINE",103.654263141587,1.31462292494472
"3998","25199","B02","BESTOFIRE AND THERMAL",103.659368996283,1.32115632050397
"3999","25359","B02","OPP HART ENGRG PTE LTD",103.652896443987,1.32357451195261
"4000","72059","B02","OPP KAKI BT IND EST",103.904425871298,1.33387092818512
"4001","23369","B04","KEPPEL LOGISTICS",103.6791692302,1.31906509508813
"4002","23419","B08","BEF SHIPYARD CRES",103.686122614599,1.30384674790265
"4003","22199","B02","OPP SBST SOON LEE DEPOT",103.698507602924,1.33090741778254
"4004","06171","B03","OPP STATE CT",103.842465377189,1.28608257178135
"4005","21639","B06","JAPANESE GDN/ OPP BLK 115",103.725123309667,1.33377116186504
"4006","28021","B01","OPP 8 @TRADEHUB 21",103.755424232566,1.3261939148741
"4007","22299","B01","BEF SOON LEE RD",103.701765196576,1.33064013335941
"4008","23031","B24","BEF BENOI FLYOVER",103.680901621269,1.32239508470948
"4009","46501","B03","OPP MARSILING PK",103.771198763103,1.43790934650803
"4010","07539","B01","OPP ROCHOR STN",103.85237108996,1.30434482814646
"4011","21329","B11","OPP UTOC ENGRG",103.709036907025,1.32680993373472
"4012","66139","B03","OPP TRINITY METH CH",103.869228497704,1.36358315079736
"4013","77359","B03","BLK 564",103.950064223276,1.36806887767191
"4014","34021","B07","OPP LIM CHU KANG LANE 5",103.70803370343,1.43578544411759
"4015","25491","B05","OPP SUPER CONTINENTAL",103.638195944042,1.33897062621776
"4016","43459","B18","AFT PIE",103.738106296998,1.34814617585401
"4017","17069","B10","OPP BLK 701",103.76208519767,1.30781568005568
"4018","49119","B06","BLK 2",103.755686997542,1.43216163492398
"4019","14409","NA","OPP BLK 3B",103.801696865329,1.27152558993786
"4020","42291","B01","OPP TOH TUCK CRES",103.764289380055,1.33777025023087
"4021","82131","B05","OPP MARANATHA HALL",103.90033498476,1.30957948231799
"4022","80029","B04","BEF KG BUGIS",103.8675966617,1.30934852892286
"4023","80039","B02","OPP LOR 1 GEYLANG TER",103.871689773558,1.30997683012522
"4024","43009","NIL","BT BATOK INT",103.751063341683,1.35026588674888
"4025","40269","B04","LP 57",103.826544134845,1.34104214014317
"4026","10059","B02","OPP BLK 149",103.832729147102,1.27739533886646
"4027","54239","B20","BLK 209",103.843246594293,1.36918993457398
"4028","04159","B02","AFT CHIJMES",103.851042012754,1.29483323077381
"4029","66291","B05","AFT MEDWAY DR",103.861937842715,1.36598767225532
"4030","23069","B07","BEF KIAN TECK RD",103.685852400253,1.32989552774406
"4031","96021","B05","OPP EXPO HALLS 1/2/3",103.956617788865,1.33399052415174
"4032","80049","B04","AFT SIMS WAY",103.873613226166,1.31075264639899
"4033","45211","B24","BEF BKE",103.769889730296,1.41032755151883
"4034","22221","B08","AFT PIONEER RD NTH",103.697925485137,1.32790118860113
"4035","57029","B02","AFT THE SPRINGSIDE",103.818558446485,1.40388914831046
"4036","54089","B08","OPP ANG MO KIO SWIM CPLX",103.848504738635,1.36293791952387
"4037","29059","B22","CALTEX S'PORE",103.742447087344,1.30444563751892
"4038","83309","B01","AFT STILL LANE",103.908071027576,1.31039148048562
"4039","10081","B09","OPP BLK 120",103.82238508195,1.28231012734737
"4040","44449","B03","OPP BLKS 237/239",103.747561648882,1.37892372053377
"4041","48091","B06","SCDF NEE SOON CAMP",103.812444220641,1.40267642434267
"4042","82139","B06","MARANATHA HALL",103.899337380381,1.30938174167851
"4043","82069","B04","AFT LOR 106 CHANGI",103.902821104709,1.31709331918526
"4044","05012","B10","BEF PEARL'S HILL TERR",103.840870159468,1.28152555251426
"4045","10599","B01-TMNL","OPP BLK 36",103.80923946319,1.28876822270594
"4046","47589","B05","BLK 519A CP",103.791963577361,1.434921984382
"4047","21649","B08","LAKESIDE APT",103.725167085319,1.33665365603954
"4048","81149","B07","THE SUNNY SPRING CONDO",103.889729267506,1.31214123475622
"4049","01421","B11","OPP GOLDEN MILE CPLX",103.864790119774,1.30336325773671
"4050","31191","B26","B26 OLD CHOA CHU KANG RD",103.709963539045,1.37165968225957
"4051","47561","B02","BLK 620",103.79893823015,1.43321278053745
"4052","27261","B17","HALL 4",103.686960039857,1.34382601156143
"4053","11599","B05","BLK 153",103.803102089939,1.29422467044633
"4054","40099","B12","AFT DUNKIRK AVE",103.823454780558,1.32182838174345
"4055","64259","B04","BLK 925A CP",103.882712262511,1.37704043446499
"4056","43371","B03","BLK 109",103.745938323195,1.34677896001203
"4057","21551","B03","BLK 151",103.721049567641,1.32661181324039
"4058","55189","B12","YIO CHU KANG STN",103.843873943013,1.38256407700995
"4059","14041","B12","BLK 54",103.812518875877,1.27334988509625
"4060","54211","B23","MAYFLOWER SEC SCH",103.836386534713,1.3686963557412
"4061","84041","B07","BLK 221A",103.934748828628,1.32470641965922
"4062","83141","B10","AFT LOR G TELOK KURAU",103.908418190069,1.31771743186382
"4063","44721","B07A","OPP JELAPANG STN",103.764778450588,1.38658368194315
"4064","59801","NIL","BLK 382C",103.847777360897,1.43172472472776
"4065","97019","B02","OPP SALVATION ARMY",103.965380282123,1.35289058550017
"4066","29011","B08","OPP SANMINA-SCI",103.733621408158,1.3086027839567
"4067","66419","B05","BLK 330",103.86931084927,1.35017862258179
"4068","10109","B12","BT MERAH SEC SCH",103.813298790237,1.28541780161005
"4069","31049","B03","AFT CHR CEMY PATH 9",103.694145842749,1.36913188641357
"4070","66311","B04","BLK 141A",103.87429827974,1.36763599600879
"4071","64359","B08","MONTFORT SCH",103.889186285706,1.37532877857013
"4072","53131","B08","BLK 319",103.840347611703,1.35320461165184
"4073","03151","B03","OPP GB BLDG",103.847736941576,1.27891006115858
"4074","44329","B02","BANGKIT STN",103.772583432218,1.38030476422524
"4075","58241","B02","SEMBAWANG INT",103.820218116192,1.44723827490656
"4076","95081","B04","CHANGI BEACH CP 5",103.997970397688,1.38939602926153
"4077","42149","B02","AFT BUKIT TIMAH RD",103.778612801539,1.33601139402935
"4078","29111","B02","TRANSERVE",103.74684431212,1.30005912687299
"4079","24339","B16","HONG HANG BLDG",103.668788616829,1.30835467260275
"4080","42231","B08","BEF JLN JURONG KECHIL",103.770660575269,1.34058044219738
"4081","42211","B04","HIGHGATE PK",103.765662092264,1.33975001997216
"4082","28189","B02","AFT TOH TUCK LK",103.758471682957,1.32985966668545
"4083","40209","B04","NOVOTEL MERCURE @ STEVENS",103.827510973306,1.31384410537871
"4084","23361","B03","OPP KEPPEL LOGISTICS",103.67879609309,1.31916037330585
"4085","19071","B06","OPP ACS INDEPENDENT",103.781096171218,1.3051410426122
"4086","11369","B03","BUONA VISTA STN EXIT D",103.790820951096,1.306318186794
"4087","42219","B03","OPP HIGHGATE PK",103.765357393642,1.33959048080733
"4088","23341","B07","AFT PIONEER RD",103.678447888618,1.31127447420656
"4089","40119","B06A","BEF GOLDHILL AVE",103.832561020957,1.31885361142273
"4090","28011","B21","BEF TOH TUCK AVE",103.759097825736,1.32426946805249
"4091","26389","NIL","BEF TUAS STH AVE 5",103.624647956725,1.29051333858986
"4092","40271","B03","OPP KK WOMEN & CHILD HOSP",103.846358221316,1.30875079787511
"4093","23321","B11","BEF BENOI LANE",103.676175186703,1.30408587812828
"4094","11149","B10","QUEENSTOWN STN EXIT B / C",103.805975357266,1.29518526136678
"4095","43631","B01","PPIS BT BATOK",103.768507668473,1.34783002812516
"4096","24609","B08","OPP PROGRESS GALVANIZING",103.654793365493,1.31350827398119
"4097","24691","B23","AFT TUAS RD",103.656781060151,1.31398294626742
"4098","21481","B05","GRUNDFOS",103.712048959885,1.32598616554618
"4099","17309","B14","WEST COAST VIEW",103.765262950204,1.29537859733775
"4100","42071","B01","PEI HWA PRESBY PRI SCH",103.776891173098,1.33885902191052
"4101","21771","B01","AFT CORPORATION DR",103.723804141732,1.32660712083504
"4102","68089","NIL","AFT SELETAR A'SPACE RISE",103.866884583582,1.40605990606786
"4103","96331","B04","PREMIER",103.967773557711,1.33128360120973
"4104","67621","B02","OPP BLK 558",103.890323691719,1.38089472736011
"4105","68081","NIL","BEF SELETAR A'SPACE RISE",103.867180163071,1.4058595861313
"4106","96311","NIL","OPP YUSEN LOGISTICS",103.960838335901,1.33310154652891
"4107","96361","NIL","AFT AKZONOBEL",103.966527801125,1.33662772998579
"4108","67671","NIL","BLK 156A CP",103.907171040834,1.39184317707563
"4109","44619","B01","BLK 506",103.7677598346,1.38722274735274
"4110","68121","B06","BEF  WEST CAMP ROAD",103.860820245928,1.40528653299048
"4111","68171","B12","BEF YISHUN AVE 8",103.855267915041,1.42705597263086
"4112","68179","B11","YISHUN AVE 8",103.855556543513,1.4270341055552
"4113","96371","NIL","STANDARD CHARTERED BANK",103.966516380652,1.33434681932543
"4114","68109","B03","OPP ROLLS ROYCE PTE LTD",103.86521797506,1.40445271714858
"4115","62051","B15","AFT JLN CHERMAT",103.877641899917,1.35175284201631
"4116","04219","B02","OPP CLARKE QUAY",103.846909203951,1.29092780945069
"4117","04211","B01","CLARKE QUAY",103.847061293626,1.29044733742733
"4118","75251","B02","OPP TROPICA CONDO",103.927925616156,1.34947626081454
"4119","71069","B01","AFT AIRPORT RD",103.89513721162,1.33854194712311
"4120","71061","B02","BEF AIRPORT RD",103.895108281191,1.3389913328993
"4121","63191","B09","AFT S'GOON NTH AVE 1",103.874020179536,1.3643142226057
"4122","52241","B02","OPP CALDECOTT STN",103.839038287845,1.33811515001117
"4123","52559","B03","CALDECOTT STN",103.839507828719,1.33730515724078
"4124","45419","NIL","BLK 669",103.748474612426,1.40314134099438
"4125","65241","NIL
NIL","BLK 196C",103.907689603332,1.39918283583783
"4126","44571","B02","BLK 297D",103.743045862865,1.37835018086121
"4127","10121","UNK","BLK 126 CP",103.828925020392,1.28261928221533
"4128","47661","B05","BLK 788E",103.802706860499,1.4445050729883
"4129","65249","NIL","BLK 178",103.908241583488,1.39960452276288
"4130","60249","NIL","BLK 14",103.862105662945,1.32343941951491
"4131","95191","NIL","OPP DB SCHENKER",104.000969294427,1.38012462533419
"4132","62241","B06","SBST HOUGANG DEPOT",103.891166154355,1.34515027995471
"4133","59661","NIL","BLK 932",103.837640430041,1.42638591883812
"4134","50259","B02","OPP FARRER PK STN",103.855103077962,1.31237162836517
"4135","45479","NIL","KRANJI PRI SCH",103.746494870544,1.39426063553139
"4136","55381","B03A","BEF BULLION PK",103.835937620521,1.38997703840457
"4137","59699","NIL","OPP BLK 935",103.835982903906,1.42463611316964
"4138","47681","B03","WOODSVALE CONDO",103.804599550307,1.44466412854633
"4139","47649","B01","OPP BLK 681B",103.803685648229,1.43904507327542
"4140","14391","B04","OPP BLK 85",103.808614682418,1.27791864860701
"4141","07369","B04","AFT KALLANG BAHRU",103.862401996877,1.31140918928735
"4142","46991","NIL","BLK 589",103.795957927019,1.42764651155017
"4143","18271","NIL","BLK 85",103.789912991712,1.28834603730317
"4144","43141","NIL","OPP BLK 291A",103.756069449842,1.34426354647535
"4145","27531","NIL","BLK 918",103.686968096855,1.3404739135777
"4146","14341","B02","OPP BLK 59",103.813599922923,1.2759015020742
"4147","54251","B19","AFT GRANDEUR 8",103.846095921094,1.37690544666762
"4148","50349","B01","BLK 107",103.859613161137,1.31924130776746
"4149","28159","B10","AFT HONG KAH CIRCLE",103.721451015684,1.35595757128354
"4150","25121","B11","AFT TUAS AVE 8",103.651715370415,1.33058655889275
"4151","44391","B01","AFT BLK 202",103.748715402855,1.38265793566102
"4152","77091","B05","AFT PASIR RIS AVE",103.945506041074,1.38043973648822
"4153","52179","B03","BRADDELL STN / BLK 106",103.847967594236,1.34069734916745
"4154","76301","B03","BLK 283",103.953564757669,1.3490933534998
"4155","21579","B04","JURONG SEC SCH",103.723132733607,1.33004518559313
"4156","15101","B08","OPP LP 31",103.78558611036,1.28616790761524
"4157","07011","B01","PEACE CTR",103.849824432708,1.30105089795757
"4158","11429","B06","OPP BLK 115B",103.798433000375,1.30453262155568
"4159","10651","B01","BLK 161",103.815424830107,1.2833166767581
"4160","75271","B11","BLK 721",103.93591849123,1.36023336953348
"4161","48041","B16","AFT JLN ULU SEMBAWANG",103.78898712932,1.41270364505266
"4162","27399","B05","BET BLKS 859/860",103.696465083846,1.34865297541769
"4163","58169","B05","AFT HOMETEAMNS SEMBAWANG RESORT",103.820838713605,1.4598273147204
"4164","24351","B04","OPP S'PORE TAKADA IND",103.668312309323,1.29819421570821
"4165","18101","B01","PSB SCIENCE PK BLDG",103.786234122868,1.29282184263418
"4166","84341","B10","OPP FENGSHAN PR SCH",103.932072379911,1.33114510642873
"4167","05189","B05","OPP SRI MARIAMMAN TP",103.845238798639,1.28204404170542
"4168","21569","B02","OPP BLK 158",103.72295337278,1.32829311639252
"4169","47099","B04","MASTERDON",103.805064894986,1.46382705284424
"4170","21471","B03","AFT TUKANG INNOVATION DR",103.715410473727,1.32674601715173
"4171","24689","B22","JURONG INSP CTR",103.658817243729,1.31161560055549
"4172","46881","B01","OLD CHANG KEE BLDG",103.805253371435,1.44981676715112
"4173","42309","B01","HSE NO. 45",103.768911749006,1.33797809652268
"4174","12149","B02","HENRY PK",103.782736955415,1.31572383341009
"4175","22031","B18","BEF PIONEER CIRCUS",103.698450660183,1.32217246517896
"4176","84539","B02","BEDOK NTH STN EXIT B",103.918517382378,1.33504255744115
"4177","26461","NIL","AFT TUAS STH AVE 8",103.628751702468,1.29951522265623
"4178","17301","B13","OPP WEST COAST VIEW",103.76486391208,1.29550505450642
"4179","47131","B05","FUJI OIL S'PORE",103.802234324948,1.46664091115837
"4180","20261","B03","AFT PANDAN GDNS",103.745472803888,1.3216464250802
"4181","72051","B01","KAKI BT IND EST",103.904069032856,1.33342717608538
"4182","71191","B07A","AFT DEFU LANE 12",103.898250810585,1.34134899101966
"4183","24699","B24","BEF TUAS RD",103.656790913891,1.31343492837082
"4184","42311","B02","OPP BURGUNDY HILL",103.76027984304,1.3384792442485
"4185","42091","B03","BEAUTY WORLD STN EXIT B",103.775353679763,1.34300270498722
"4186","07531","B01","ROCHOR STN",103.852493221264,1.30369283661423
"4187","46129","B06","MARSILING LANE MKT/ FC",103.776738307801,1.44371872969022
"4188","20269","B04","BEF PANDAN GDNS",103.745779439474,1.3214576699572
"4189","42179","B06","AFT CHUN TIN RD",103.771036126473,1.3419917190092
"4190","22431","B02","OPP FOUR LEAVES",103.707484802944,1.33306092605829
"4191","19059","B09","UNIVERSITY TOWN",103.772707558848,1.30891674935804
"4192","44109","B07","OPP HONG SAN TERR",103.747566306897,1.37716036652634
"4193","44349","NIL","BET BLKS 443A/443B",103.76929724716,1.38118108715098
"4194","48049","B15","BEF JLN ULU SEMBAWANG",103.789221477028,1.41236966258817
"4195","24331","B15","OPP HONG HANG BLDG",103.668833660314,1.30858393195861
"4196","46509","B04","MARSILING PK",103.770950874424,1.43811505704569
"4197","46171","B04","OPP BLK 19",103.778012422556,1.44410711199539
"4198","53379","B06","BLK 245",103.843921082538,1.36012979747581
"4199","63031","B21","KOVAN STN EXIT B",103.885281905143,1.36058988022745
"4200","11451","B03","BLK 72",103.797015084125,1.30039659652957
"4201","59529","B18","OPP YISHUN EMERALD",103.831826930212,1.44032359737843
"4202","49219","B11","OPP PUB QUARTER",103.735173601405,1.438580717328
"4203","76181","B02","BLK 216",103.95314181504,1.3538438212793
"4204","55129","B28","BLK 604",103.835526186312,1.37947697455973
"4205","77051","B07","BLK 115",103.955137446118,1.36910349105547
"4206","78201","B04","OPP BLK 242",103.962100017259,1.3713163990003
"4207","75549","NIL","BLK 648A",103.94127402473,1.36833269553405
"4208","76391","B02","BLK 418",103.947457001262,1.35846099302026
"4209","78151","B04","BLK 230",103.960761350672,1.37232465840296
"4210","84249","B15","BLK 124",103.939593886643,1.3295059259408
"4211","47201","NIL","W'LANDS NTH STN",103.785089940279,1.44977206786018
"4212","22599","NIL","BLK 678D",103.703115496363,1.34481870068794
"4213","67519","B04","OPP BLK 121E",103.906276234784,1.38564388877667
"4214","03349","B01","AFT GDNS BY THE BAY",103.864434602374,1.27646102840081
"4215","43209","B02","AUTOBACS",103.763907776262,1.34699951103445
"4216","75519","NIL","OPP BLK 610C",103.934536106064,1.36407799752384
"4217","75511","NIL","BLK 610C",103.934797630612,1.36416472538196
"4218","98129","B10","OPP KRISLITE BLDG",103.970437436599,1.37205037338507
"4219","50189","B13","OPP PUBLIC MANSIONS",103.84854144543,1.32598992216604
"4220","75561","NIL","BLK 648C",103.941395694661,1.3664897116951
"4221","54439","B03","BLK 549",103.857090662188,1.37327847363521
"4222","24519","B02","GUL CIRCLE STN EXIT B",103.660833342532,1.32008971638185
"4223","75311","B03","TAMPINES DORMITORY",103.930775066095,1.36714213431496
"4224","59521","B17","YISHUN EMERALD",103.831695141244,1.44005316448013
"4225","11091","B11","LEEDON GREEN",103.803686385073,1.31223385418834
"4226","11341","B04","GARLICK VILLE",103.792878364142,1.32565012958581
"4227","45189","B29","MANDAI CD TRG VILLAGE",103.760907563765,1.41138728462368
"4228","24669","B18","BET LP 179/180",103.662898064605,1.30804602278976
"4229","22151","B01","HITACHI",103.696288872591,1.32112863267694
"4230","66379","B04","BLK 206",103.872836045074,1.35332822479287
"4231","45119","B26","KRANJI WAR MEMORIAL",103.755966109382,1.42178622120102
"4232","11041","B05","AFT C'WEALTH DR",103.799523578628,1.29633828215735
"4233","59041","B03","BEF KHATIB STN",103.832620113122,1.41630424896931
"4234","28199","NIL","OPP JEM",103.743886436859,1.33264486050114
"4235","27349","B01","BLK 745",103.697803678243,1.34683809771168
"4236","97109","B40","AFT JLN MARIAM",103.96694849861,1.36279050639965
"4237","53329","B01","EUNOIA JC",103.840017158696,1.36177635484684
"4238","53321","B02","OPP EUNOIA JC",103.840225325979,1.36137857443377
"4239","06071","B05","BLK 2B",103.833594391657,1.28686378832858
"4240","58249","B01","BLK 309",103.821149770127,1.44709519982186
"4241","84309","B02","BLK 423",103.926852963471,1.32808432260554
"4242","14491","B03","OPP TELOK BLANGAH MKT/FC",103.80788650765,1.27278516820253
"4243","66141","B02","BEF YIO CHU KANG RD",103.872465456444,1.36309223378646
"4244","31071","B37","AFT CHINESE CEMY PATH 11",103.696256132805,1.37846809045777
"4245","84301","B01","BLK 41",103.926587463043,1.32787862779613
"4246","15211","B11","OPP PASIR VIEW PK",103.786321410456,1.27795430091001
"4247","14211","B05","ISS INTL SCH",103.805313410202,1.28163620864011
"4248","03371","B04","GDNS BY THE BAY",103.867215962987,1.2794602592104
"4249","46429","B02","BLK 856",103.793074565022,1.44071578896502
"4250","28591","B05","OPP BLK 481",103.725450802842,1.34643266693775
"4251","13141","B01","AFT ZION FULL GOSPEL CH",103.829968407627,1.29762462458787
"4252","31199","B25","B25 OLD CHOA CHU KANG RD",103.709324824842,1.37085236800885
"4253","34109","NIL","AFT LIM CHU KANG RD",103.698247215642,1.38424888417393
"4254","34101","NIL","AFT OLD LIM CHU KANG RD",103.697891500934,1.38445292612066
"4255","13189","B06","BEF ONE TREE HILL",103.82387555904,1.30056842436627
"4256","59619","B02","YISHUN COMMUNITY HOSP",103.836851900006,1.42339010814862
"4257","59611","B01","OPP YISHUN COMMUNITY HOSP",103.836715268093,1.42429678148941
"4258","12059","B06","OPP PINE GR CONDO",103.773654812533,1.32003177576651
"4259","16229","B04","HAW PAR VILLA STN",103.781678960992,1.28294539021248
"4260","23201","B03","OPP SHIMANO PTE LTD",103.686314229215,1.3196693081761
"4261","23209","B04","AFT SHIMANO PTE LTD",103.685728884553,1.3195045031318
"4262","03509","B03","BAYFRONT STN EXIT B/MBS",103.860085347695,1.28313840570079
"4263","03519","B04","BAYFRONT STN EXIT A",103.858810733714,1.28123548143911
"4264","03511","B03","AFT BAYFRONT STN EXIT E",103.858998741626,1.28200689169651
"4265","10469","B04","BEF MARGARET DR",103.812292900205,1.2966255136047
"4266","03019","B02","OUE BAYFRONT",103.853120230892,1.28415096202895
"4267","67029","B31","AFT DEDAP RD",103.865079060831,1.38905005174418
"4268","14489","B03A","BLK 36 MKT/FC",103.821649220514,1.27225137611559
"4269","10191","B13","BLK 78",103.819007970757,1.28859601756172
"4270","62079","B03","AFT BARTLEY STN EXIT B",103.879746832993,1.34295922381022
"4271","76329","B01","BLK 125",103.949845038691,1.34638978450931
"4272","46729","B02","AFT W'LANDS IND PK E7",103.802234206802,1.45214822452549
"4273","47021","B26","KHALSA CRES CTR",103.783355669227,1.4511284258812
"4274","25381","B03","WYN2000 LOGISTICS CTR",103.647410857004,1.32553364850251
"4275","17099","B18","YALE-NUS COLLEGE",103.771681813802,1.30791669369911
"4276","19089","B03","ACS INDEPENDENT",103.781796782148,1.30369042409026
"4277","42259","B02A","GOH & GOH BLDG",103.777023262072,1.34114266363687
"4278","50119","B02","ST JOSEPH INST JNR",103.845727989685,1.31826596234833
"4279","24389","B01","OPP GE KEPPEL ENERGY SVCS",103.66551819477,1.30661953148201
"4280","17081","B01","AFT WEST COAST HIGHWAY",103.764594121804,1.29958917711642
"4281","40201","B03","CHELSEA GDNS CONDO",103.827370088439,1.31359936855058
"4282","42059","B34","OPP KING ALBERT PK STN",103.782855593556,1.33640174841478
"4283","40029","B06","AFT MAKEPEACE RD",103.842586967246,1.3114381565697
"4284","29121","B01","OPP CLP INTL",103.739602279463,1.30670753425629
"4285","25201","B02","AFT TUAS RD",103.658671457425,1.31925457485905
"4286","21491","B06","BEF INTL RD",103.710805558007,1.32692928530078
"4287","23039","B23","AFT BENOI FLYOVER",103.681642496606,1.32304027290083
"4288","46121","B05","OPP MARSILING LANE MKT/ FC",103.776464987538,1.44389670689445
"4289","24679","B20","OPP HIAP TECK METAL CO",103.661188092112,1.30935744710721
"4290","42301","B02","OPP HSE NO. 19",103.768657880818,1.33881587713202
"4291","46721","B01","BEF W'LANDS IND PK E7",103.801764222859,1.45253168620246
"4292","23111","B06","BEF FOURTH LOK YANG RD",103.688451233458,1.32453326904564
"4293","11361","B04","BUONA VISTA STN EXIT C",103.790584750748,1.30654331339105
"4294","40049","B02","OPP NEWTON STN EXIT C",103.838839484198,1.31403923271799
"4295","26079","B13","BEF TUAS LOOP",103.636716036249,1.32060475101633
"4296","81191","B01","AFT OLD AIRPORT RD",103.89180806664,1.30915855269204
"4297","20181","B04","AYER RAJAH CC",103.747556725026,1.32049316525996
"4298","46439","B02","BLK 880",103.792689986389,1.44414296434382
"4299","25349","B06","TIMES PRINTERS",103.652527021584,1.32155279327914
"4300","53059","B10","OPP THOMSON PLAZA",103.831434562765,1.35542668719919
"4301","53151","B12","OPP BLK 263A CP",103.84132601823,1.35943180335346
"4302","46771","B02","OPP ADMIRALTY STN",103.800281715393,1.44093349915478
"4303","49111","B07","AFT JLN LAM HUAT",103.755422462291,1.4324587615285
"4304","44311","B03","OPP BLK 253",103.774000911596,1.37930698860376
"4305","45169","B03","OPP EUROKARS CTR",103.754588638273,1.40318909396508
"4306","64169","B18","OPP SCHENKER",103.911440445618,1.37126117654187
